Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"bio-performance-set-shiseido:-bio-performance-advanced-super-revitalizing,-hyaluronic-acid,-anti-ageing,-day-&-night,-cream,-for-face,-50-ml-+-ultimune,-antioxidants,-hydrating-&-repairing,-day-&-night,-serum,-for-face-&-neck,-5-ml-+-benefiance,-cleansing,-cleansing-foam,-15-ml-+-bio-performance,-softening,-lotion,-for-face,-30-ml","Bio-Performance Set Shiseido: Bio-Performance Advanced Super Revitalizing, Hyaluronic Acid, Anti-Ageing, Day & Night, Cream, For Face, 50 ml + Ultimune, Antioxidants, Hydrating & Repairing, Day & Night, Serum, For Face & Neck, 5 ml + Benefiance, Cleansing, Cleansing Foam, 15 ml + Bio-Performance, Softening, Lotion, For Face, 30 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,3598380035721,46.98,170.00,28,https://www.mewse.ro/images/produse/640f08ed8f69c1678706925.png
"ginza-tokyo-set-shiseido:-bio-performance---liftdynamic,-lifting,-cream,-for-face,-50-ml-+-benefiance,-cleansing,-cleansing-foam,-15-ml-+-bio-performance,-softening,-lotion,-for-face,-30-ml-+-ultimune,-antioxidants,-hydrating-&-repairing,-day-&-night,-serum,-for-face-&-neck,-5-ml","Ginza Tokyo Set Shiseido: Bio-Performance - Liftdynamic, Lifting, Cream, For Face, 50 ml + Benefiance, Cleansing, Cleansing Foam, 15 ml + Bio-Performance, Softening, Lotion, For Face, 30 ml + Ultimune, Antioxidants, Hydrating & Repairing, Day & Night, Serum, For Face & Neck, 5 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Men, Regular, Skin Care Sets",TRUE,Title,Default Title,3598380035714,73.66,170.00,94,https://www.mewse.ro/images/produse/set-shiseido-bio-performance-liftdynamic-lifting-cream-for-face-50-ml-benefiance-cleansing-cleansing-foam-15-ml-bio-performance-softening-lotion-for-face-30-ml-0-3598380035714-1678705890.jpg
"gift-box-set-shiseido:-men,-cleansing,-cleansing-foam,-7-ml-+-men,-anti-ageing,-day-&-night,-cream,-for-face,-50-ml-+-ultimune,-antioxidants,-hydrating-&-repairing,-day-&-night,-serum,-for-face-&-neck,-10-ml-+-ultimune-eye,-anti-dark-circles,-day-&-night,-eye-serum,-5-ml-+-men,-anti-ageing,-day-&-night,-eye-cream,-5-ml","Gift Box Set Shiseido: Men, Cleansing, Cleansing Foam, 7 ml + Men, Anti-Ageing, Day & Night, Cream, For Face, 50 ml + Ultimune, Antioxidants, Hydrating & Repairing, Day & Night, Serum, For Face & Neck, 10 ml + Ultimune Eye, Anti-Dark Circles, Day & Night, Eye Serum, 5 ml + Men, Anti-Ageing, Day & Night, Eye Cream, 5 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"Unisex, Regular, Skin Care Sets",TRUE,Title,Default Title,3598380032447,66.38,147.50,12,https://www.mewse.ro/images/produse/64f96dcf35ecd1694068175.png
"ginza-tokyo-set-shiseido:-bio-performance,-revitalising,-day,-cream,-for-face,-50-ml-+-men,-cleansing,-cleansing-foam,-30-ml-+-ultimune-power-infusing,-serum,-for-face,-5-ml-+-bio-performance---liftdynamic,-anti-ageing,-serum,-for-face,-9-ml-+-bio-performance---liftdynamic,-eye-cream,-3-ml","Ginza Tokyo Set Shiseido: Bio-Performance, Revitalising, Day, Cream, For Face, 50 ml + Men, Cleansing, Cleansing Foam, 30 ml + Ultimune Power Infusing, Serum, For Face, 5 ml + Bio-Performance - Liftdynamic, Anti-Ageing, Serum, For Face, 9 ml + Bio-Performance - Liftdynamic, Eye Cream, 3 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,3598380330710,76.50,170.00,9,https://www.mewse.ro/images/produse/641d818ec0dee1679655310.jpeg
"gift-box-set-shiseido:-ever-bloom,-eau-de-parfum,-for-women,-50-ml-+-ever-bloom,-hydrating,-body-lotion,-50-ml-+-ever-bloom,-moisturizing,-shower-gel,-50-ml","Gift Box Set Shiseido: Ever Bloom, Eau De Parfum, For Women, 50 ml + Ever Bloom, Hydrating, Body Lotion, 50 ml + Ever Bloom, Moisturizing, Shower Gel, 50 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,3598380035769,41.81,92.00,14,https://www.mewse.ro/images/produse/gift-box-set-shiseido-ever-bloom-eau-de-parfum-for-women-50-ml-ever-bloom-hydrating-body-lotion-50-ml-ever-bloom-moisturizing-shower-gel-50-ml-1679654755.jpeg
"ginza-tokyo-set-shiseido:-cleanse-&-balance,-cleansing,-cleansing-foam,-30-ml-+-cleanse-&-balance,-lotion,-for-face,-30-ml","Ginza Tokyo Set Shiseido: Cleanse & Balance, Cleansing, Cleansing Foam, 30 ml + Cleanse & Balance, Lotion, For Face, 30 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,0043|3598381106857,14.36,29.00,5,https://www.mewse.ro/images/produse/set-shiseido-cleanse-balance-cleansing-cleansing-foam-30-ml-cleanse-balance-lotion-for-face-30-ml-0-3598381106857-1678707400.jpg
"ginza-tokyo-set-shiseido:-cleanse-&-balance,-cleansing,-cleansing-foam,-30-ml-+-cleanse-&-balance,-lotion,-for-face,-30-ml","Ginza Tokyo Set Shiseido: Cleanse & Balance, Cleansing, Cleansing Foam, 30 ml + Cleanse & Balance, Lotion, For Face, 30 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,3598381106857,12.82,29.00,9,https://www.mewse.ro/images/produse/set-shiseido-cleanse-balance-cleansing-cleansing-foam-30-ml-cleanse-balance-lotion-for-face-30-ml-0-3598381106857-1678707400.jpg
"shiseido,-internal-power-resist,-nourishing-&-revitalizing,-lotion,-for-face,-150-ml","Shiseido, Internal Power Resist, Nourishing & Revitalizing, Lotion, For Face, 150 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,768614145318,21.18,64.00,2,https://www.mewse.ro/images/produse/shiseido-treatment-softener-nourishing-revitalizing-lotion-for-face-150-ml-tester-0-768614145325-1673342388.jpg
"shiseido,-future-solution-lx,-anti-ageing,-eye-cream,-15-ml","Shiseido, Future Solution LX, Anti-Ageing, Eye Cream, 15 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,729238208490,135.74,316.00,3,https://www.mewse.ro/images/produse/shiseido-future-solution-lx-anti-ageing-eye-cream-15-ml-1728456589.jpg
"shiseido,-benefiance,-firming,-cream-mask,-for-face,-50-ml-*tester","Shiseido, Benefiance, Firming, Cream Mask, For Face, 50 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Treatment Masks,"For Women, Tester, Skin Treatment Masks",TRUE,Title,Default Title,308303911,19.05,82.00,341,https://www.mewse.ro/images/produse/shiseido-benefiance-firming-cream-mask-for-face-50-ml-tester-1733225235.jpeg
"shiseido,-white-lucent,-illuminating,-day,-serum,-for-face,-50-ml","Shiseido, White Lucent, Illuminating, Day, Serum, For Face, 50 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0043|768614160441,71.47,170.00,1,https://www.mewse.ro/images/produse/shiseido-white-lucent-illuminating-day-serum-for-face-50-ml--1676559071.jpg
"shiseido,-white-lucent,-brightening,-gel-cream,-for-face,-50-ml","Shiseido, White Lucent, Brightening, Gel Cream, For Face, 50 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0043|729238149328,49.65,101.00,4,https://www.mewse.ro/images/produse/shiseido-white-lucent-hydrating-gel-cream-for-face-50-ml-1695555104.jpg
"shiseido,-white-lucent,-brightening,-gel-cream,-for-face,-50-ml","Shiseido, White Lucent, Brightening, Gel Cream, For Face, 50 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,729238149328,45.01,101.00,2,https://www.mewse.ro/images/produse/shiseido-white-lucent-hydrating-gel-cream-for-face-50-ml-1695555104.jpg
"shiseido,-nutriperfect,-anti-dark-circles,-night,-eye-serum,-15-ml-*tester","Shiseido, NutriPerfect, Anti-Dark Circles, Night, Eye Serum, 15 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Eye Care,"For Women, Tester, Eye Care",TRUE,Title,Default Title,0768614090014,25.90,110.00,77,https://www.mewse.ro/images/produse/shiseido-nutriperfect-anti-dark-circles-night-eye-serum-15-ml--1676271257.jpg
"shiseido,-eudermine,-revitalising,-essence-lotion,-for-face-&-neck,-200-ml","Shiseido, Eudermine, Revitalising, Essence Lotion, For Face & Neck, 200 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,768614110033,44.21,84.00,24,https://www.mewse.ro/images/produse/shiseido-eudermine-revitalising-essence-lotion-200-ml-1705489456.png
"shiseido,-bio-performance-super-corrective,-anti-ageing,-serum,-for-face,-30-ml-*tester","Shiseido, Bio Performance Super Corrective, Anti-Ageing, Serum, For Face, 30 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"Unisex, Tester, Skin Care",TRUE,Title,Default Title,10100240,25.20,100.00,214,https://www.mewse.ro/images/produse/shiseido-bio-performance-super-corrective-anti-ageing-serum-for-face-30-ml--1675864010.jpg
"shiseido,-bio-performance---liftdynamic,-anti-ageing,-serum,-for-face,-30-ml-*tester","Shiseido, Bio-Performance - Liftdynamic, Anti-Ageing, Serum, For Face, 30 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"Unisex, Tester, Skin Care",TRUE,Title,Default Title,768614002963,37.17,160.00,1148,https://www.mewse.ro/images/produse/shiseido-bio-performance-liftdynamic-anti-ageing-serum-for-face-30-ml-tester-1680164590.png
"shiseido,-benefiance-nutri-perfect,-nutri-replenishing,-eye-serum,-15-ml","Shiseido, Benefiance Nutri Perfect, Nutri-Replenishing, Eye Serum, 15 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,0043|729238191129,39.83,113.45,1,https://www.mewse.ro/images/produse/shiseido-benefiance-nutri-perfect-nutri-replenishing-eye-cream-15-g-0-729238191129-1676893599.jpg
"shiseido,-instant-eye-&-lip,-makeup-remover-lotion,-125-ml-*tester","Shiseido, Instant Eye & Lip, Makeup Remover Lotion, 125 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,204035431,14.00,40.00,32,https://www.mewse.ro/images/produse/shiseido-instant-eye-lip-makeup-remover-lotion-125-ml-tester-1683292704.jpg
"shiseido,-instant-eye-&-lip,-makeup-remover-lotion,-125-ml-*tester","Shiseido, Instant Eye & Lip, Makeup Remover Lotion, 125 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,99000000001782,14.00,40.00,42,https://www.mewse.ro/images/produse/shiseido-instant-eye-lip-makeup-remover-lotion-125-ml-tester-1683292704.jpg
"shiseido,-refreshing,-cleansing-wipes,-for-face,-30-pcs","Shiseido, Refreshing, Cleansing Wipes, For Face, 30 pcs",<p>Shiseido - Regular</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,729238141698,11.72,33.00,23,https://www.mewse.ro/images/produse/shiseido-refreshing-cleansing-wipes-for-face-30-pcs-1705348556.jpg
"shiseido,-advanced-body-creator,-anti-cellulite,-gel,-200-ml-*tester","Shiseido, Advanced Body Creator, Anti-Cellulite, Gel, 200 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,308341771,9.26,65.00,344,https://www.mewse.ro/images/produse/shiseido-advanced-body-creator-sculpting-gel-200-ml-tester-1683370498.jpg
"shiseido,-shiseido,-face-massage-roller","Shiseido, Shiseido, Face Massage Roller",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Accessories,"For Women, Regular, Skin Accessories",TRUE,Title,Default Title,729238118171,36.91,180.00,14,https://www.mewse.ro/images/produse/shiseido-shiseido-face-massage-roller-1678271991.png
"set,-shiseido,-starter,-cotton,-makeup-remover-pads,-40-pcs,-*sample","Set, Shiseido, Starter, Cotton, Makeup Remover Pads, 40 pcs, *Sample",<p>Shiseido - Sample</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Sample, Cleansing & Exfoliating",TRUE,Title,Default Title,204032571,5.07,18.00,820,https://www.mewse.ro/images/produse/set-shiseido-starter-cotton-makeup-remover-pads-40-pcs-sample-1735364052.jpeg
"eye2eye-set-shiseido:-ultimune-power-infusing,-energising,-serum,-for-face,-30-ml-+-benefiance-wrinkleresist24,-retinol,-smoothing,-under-eye-mask-patch,-2-x-12-pcs","Eye2Eye Set Shiseido: Ultimune Power Infusing, Energising, Serum, For Face, 30 ml + Benefiance WrinkleResist24, Retinol, Smoothing, Under-Eye Mask Patch, 2 x 12 pcs",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,308339131,41.25,75.00,240,https://www.mewse.ro/images/produse/
"gift-set-shiseido:-men,-moisturizing,-emulsion,-for-face,-100-ml-+-men,-cleansing,-cleansing-foam,-30-ml-+-ultimune,-antioxidants,-hydrating-&-repairing,-day-&-night,-serum,-for-face-&-neck,-5-ml-+-men,-toiletry,-gwp-textile-pouch-+-men,-anti-ageing,-day-&-night,-eye-cream,-5-ml","Gift Set Shiseido: Men, Moisturizing, Emulsion, For Face, 100 ml + Men, Cleansing, Cleansing Foam, 30 ml + Ultimune, Antioxidants, Hydrating & Repairing, Day & Night, Serum, For Face & Neck, 5 ml + Men, Toiletry, GWP Textile Pouch + Men, Anti-Ageing, Day & Night, Eye Cream, 5 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Men, Regular, Skin Care Sets",TRUE,Title,Default Title,3598380031105,34.74,80.00,8,https://www.mewse.ro/images/produse/64f59afc8a5c61693817596.png
"shiseido,-waso-fresh-jelly,-hydrating,-gel,-for-face,-150-ml-*tester","Shiseido, Waso Fresh Jelly, Hydrating, Gel, For Face, 150 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,10100621101,11.45,36.00,3,https://www.mewse.ro/images/produse/shiseido-waso-fresh-jelly-hydrating-day-night-gel-for-face-150-ml-tester-1683289704.jpg
"shiseido,-urban-environment,-age-defense,-cream,-for-face-&-body,-spf-30,-30-ml","Shiseido, Urban Environment, Age-Defense, Cream, For Face & Body, SPF 30, 30 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,768614182092,16.00,41.00,1,https://www.mewse.ro/images/produse/shiseido-urban-environment-age-defense-cream-for-face-body-spf-30-30-ml-1695550165.jpg
"shiseido,-white-lucent,-illuminating,-serum,-for-face,-30-ml","Shiseido, White Lucent, Illuminating, Serum, For Face, 30 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,768614160434,45.03,142.00,2,https://www.mewse.ro/images/produse/shiseido-white-lucent-illuminating-serum-for-face-30-ml-1695556547.jpg
"shiseido,-waso-fresh-jelly,-hydrating,-gel,-for-face,-150-ml","Shiseido, Waso Fresh Jelly, Hydrating, Gel, For Face, 150 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,768614139669,16.92,36.00,1,https://www.mewse.ro/images/produse/shiseido-waso-fresh-jelly-hydrating-gel-for-face-150-ml-1740055163.jpg
"shiseido,-benefiance,-anti-wrinkle,-day,-emulsion,-for-face,-75-ml","Shiseido, Benefiance, Anti-Wrinkle, Day, Emulsion, For Face, 75 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,768614149521,45.42,87.00,1,https://www.mewse.ro/images/produse/shiseido-benefiance-anti-wrinkle-day-emulsion-for-face-75-ml-1695380134.jpg
"shiseido,-men,-eliminates-impurities,-cleansing-cream,-125-ml","Shiseido, Men, Eliminates Impurities, Cleansing Cream, 125 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Men, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,768614171522,19.24,43.00,4,https://www.mewse.ro/images/produse/shiseido-men-eliminates-impurities-cleansing-cream-125-ml-1695539968.jpg
"shiseido,-men,-moisturizing,-fluid,-for-face,-100-ml","Shiseido, Men, Moisturizing, Fluid, For Face, 100 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,768614171546,26.54,61.80,3,https://www.mewse.ro/images/produse/shiseido-men-hydrating-lotion-for-face-100-ml-tester-1695540257.jpg
"shiseido,-men-total,-revitalising,-fluid,-for-face,-70-ml","Shiseido, Men Total, Revitalising, Fluid, For Face, 70 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,729238184091,36.27,93.00,4,https://www.mewse.ro/images/produse/shiseido-men-total-revitalising-fluid-for-face-75-ml-1695544183.jpg
"shiseido,-waso,-oil-free,-moisturizing,-day-&-night,-emulsion,-for-face,-75-ml-*tester","Shiseido, Waso, Oil Free, Moisturizing, Day & Night, Emulsion, For Face, 75 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,99000000001838,9.34,54.00,9,https://www.mewse.ro/images/produse/shiseido-waso-quick-matte-oil-free-moisturizing-day-night-emulsion-for-face-75-ml-tester-1681740629.jpg
"shiseido,-bio-performance,-revitalising,-day,-cream,-for-face,-50-ml","Shiseido, Bio-Performance, Revitalising, Day, Cream, For Face, 50 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,768614103202,51.32,112.00,3,https://www.mewse.ro/images/produse/shiseido-bio-performance-whitening-day-cream-for-face-50-ml-1-768614103202-1673342610.jpg
"shiseido,-benefiance,-smoothing,-day,-cream,-for-face,-spf-25,-50-ml","Shiseido, Benefiance, Smoothing, Day, Cream, For Face, SPF 25, 50 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,768614149514,43.35,108.50,1,https://www.mewse.ro/images/produse/shiseido-benefiance-smoothing-day-cream-for-face-spf-25-50-ml-0-768614149514-1675149502.jpg
"shiseido,-future-solution-lx,-regenerating,-night,-cream,-for-face,-50-ml","Shiseido, Future Solution LX, Regenerating, Night, Cream, For Face, 50 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,768614139218,138.43,442.00,5,https://www.mewse.ro/images/produse/shiseido-future-solution-lx-regenerating-night-cream-for-face-50-ml--1675865714.jpg
"shiseido,-future-solution-lx,-anti-ageing,-cleansing-foam,-125-ml","Shiseido, Future Solution LX, Anti-Ageing, Cleansing Foam, 125 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,0043|768614139188,36.70,101.00,3,https://www.mewse.ro/images/produse/shiseido-future-solution-lx-cleansing-cleansing-foam-125-ml-tester--1673350556.png
"shiseido,-oil-control,-cleansing-blotting-paper,-100-pcs","Shiseido, Oil-Control, Cleansing Blotting Paper, 100 pcs",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,10106175000003,8.57,34.00,22,https://www.mewse.ro/images/produse/shiseido-oil-control-blotting-paper-100-pcs--1673615985.jpg
"shiseido,-shiseido,-cleansing,-micellar-water,-for-all-skin-types,-180-ml-*tester","Shiseido, Shiseido, Cleansing, Micellar Water, For All Skin Types, 180 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,10106173000003,9.58,38.00,12,https://www.mewse.ro/images/produse/shiseido-shiseido-cleansing-micellar-water-180-ml-tester--1673261491.png
